,airline_name,journey_date,journey_day,source,destination,departure_time,arrival_time,duration,total_stops,fare
2787,IndiGo,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,09:20,18:50,9h 30m,1 Stop,"5,943"
2788,IndiGo,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,07:05,16:55,9h 50m,1 Stop,"5,943"
2789,IndiGo,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,10:05,20:00,9h 55m,1 Stop,"5,943"
2790,IndiGo,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,11:30,21:55,10h 25m,1 Stop,"5,943"
2791,IndiGo,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,06:00,16:55,10h 55m,1 Stop,"5,943"
2792,IndiGo,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,10:45,17:40,6h 55m,2 Stop(s),"5,996"
2793,IndiGo,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,06:15,17:40,11h 25m,2 Stop(s),"5,996"
2794,IndiGo,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,08:30,14:40,6h 10m,1 Stop,"6,431"
2795,IndiGo,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,06:55,14:40,7h 45m,1 Stop,"6,431"
2796,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,21:30,"16:35
+ 1 day",19h 05m,2 Stop(s),"8,096"
2797,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,19:00,"16:35
+ 1 day",21h 35m,2 Stop(s),"8,096"
2798,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,18:00,"16:35
+ 1 day",22h 35m,2 Stop(s),"8,096"
2799,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,16:00,"16:35
+ 1 day",24h 35m,2 Stop(s),"8,096"
2800,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,15:35,"16:35
+ 1 day",25h 00m,3 Stop(s),"8,096"
2801,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,10:25,14:50,4h 25m,1 Stop,"8,451"
2802,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,08:45,14:50,6h 05m,1 Stop,"8,451"
2803,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,12:25,18:40,6h 15m,1 Stop,"8,451"
2804,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,10:25,18:40,8h 15m,1 Stop,"8,451"
2805,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,06:30,14:50,8h 20m,1 Stop,"8,451"
2806,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,08:45,18:40,9h 55m,1 Stop,"8,451"
2807,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,06:30,18:40,12h 10m,1 Stop,"8,451"
2808,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,22:45,"14:50
+ 1 day",16h 05m,1 Stop,"8,451"
2809,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,20:55,"14:50
+ 1 day",17h 55m,1 Stop,"8,451"
2810,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,19:45,"14:50
+ 1 day",19h 05m,1 Stop,"8,451"
2811,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,18:30,"14:50
+ 1 day",20h 20m,1 Stop,"8,451"
2812,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,15:45,"14:50
+ 1 day",23h 05m,1 Stop,"8,451"
2813,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,14:40,"14:50
+ 1 day",24h 10m,1 Stop,"8,451"
2814,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,08:00,14:00,6h 00m,1 Stop,"9,201"
2815,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,07:05,14:00,6h 55m,2 Stop(s),"9,201"
2816,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,10:00,19:40,9h 40m,1 Stop,"9,201"
2817,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,21:30,"08:15
+ 1 day",10h 45m,1 Stop,"9,201"
2818,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,08:00,19:40,11h 40m,1 Stop,"9,201"
2819,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,07:05,19:40,12h 35m,2 Stop(s),"9,201"
2820,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,19:00,"08:15
+ 1 day",13h 15m,1 Stop,"9,201"
2821,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,18:00,"08:15
+ 1 day",14h 15m,1 Stop,"9,201"
2822,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,16:00,"08:15
+ 1 day",16h 15m,1 Stop,"9,201"
2823,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,15:35,"08:15
+ 1 day",16h 40m,2 Stop(s),"9,201"
2824,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,21:30,"19:40
+ 1 day",22h 10m,1 Stop,"9,201"
2825,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,10:00,"08:15
+ 1 day",22h 15m,1 Stop,"9,201"
2826,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,08:00,"08:15
+ 1 day",24h 15m,1 Stop,"9,201"
2827,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,19:00,"19:40
+ 1 day",24h 40m,1 Stop,"9,201"
2828,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,18:00,"19:40
+ 1 day",25h 40m,1 Stop,"9,201"
2829,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,15:35,"19:40
+ 1 day",28h 05m,2 Stop(s),"9,201"
2830,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,08:00,16:35,8h 35m,2 Stop(s),"9,828"
2831,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,07:05,16:35,9h 30m,3 Stop(s),"9,828"
2832,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,10:45,18:40,7h 55m,2 Stop(s),"9,965"
2833,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,19:20,"14:50
+ 1 day",19h 30m,2 Stop(s),"9,965"
2834,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,19:20,"14:50
+ 1 day",19h 30m,2 Stop(s),"9,965"
2835,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,10:45,"14:50
+ 1 day",28h 05m,2 Stop(s),"9,965"
2836,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,10:45,"14:50
+ 1 day",28h 05m,2 Stop(s),"9,965"
2837,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,10:45,"14:50
+ 1 day",28h 05m,2 Stop(s),"9,965"
2838,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,10:45,"14:50
+ 1 day",28h 05m,2 Stop(s),"9,965"
2839,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,10:45,"14:50
+ 1 day",28h 05m,2 Stop(s),"9,965"
2840,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,11:10,"16:35
+ 1 day",29h 25m,3 Stop(s),"10,301"
2841,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,12:15,18:40,6h 25m,2 Stop(s),"10,961"
2842,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,12:15,"14:50
+ 1 day",26h 35m,2 Stop(s),"10,961"
2843,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,05:35,14:00,8h 25m,2 Stop(s),"11,154"
2844,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,05:35,19:40,14h 05m,2 Stop(s),"11,154"
2845,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,05:35,"08:15
+ 1 day",26h 40m,2 Stop(s),"11,154"
2846,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,20:15,"19:40
+ 1 day",23h 25m,2 Stop(s),"11,469"
2847,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,20:15,"19:40
+ 1 day",23h 25m,2 Stop(s),"11,469"
2848,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,20:15,"19:40
+ 1 day",23h 25m,2 Stop(s),"11,469"
2849,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,05:30,"14:50
+ 1 day",33h 20m,2 Stop(s),"11,874"
2850,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,20:15,"16:35
+ 1 day",20h 20m,3 Stop(s),"11,981"
2851,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,12:10,18:40,6h 30m,2 Stop(s),"13,021"
2852,Vistara,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,11:30,18:40,7h 10m,2 Stop(s),"13,861"
2853,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,09:25,19:40,10h 15m,2 Stop(s),"13,861"
2854,Air India,2022-01-30,"Sun, 30 Jan",Mumbai,Lucknow,09:25,"08:15
+ 1 day",22h 50m,2 Stop(s),"13,861"
2855,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,07:25,16:40,9h 15m,1 Stop,"5,838"
2856,Go First,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,15:15,17:20,2h 05m,Non Stop,"5,942"
2857,Go First,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:40,12:50,2h 10m,Non Stop,"5,942"
2858,Go First,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,19:30,21:40,2h 10m,Non Stop,"5,942"
2859,Go First,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,09:55,17:25,7h 30m,1 Stop,"5,942"
2860,Go First,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,23:45,"07:45
+ 1 day",8h 00m,1 Stop,"5,942"
2861,Go First,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,08:20,17:25,9h 05m,1 Stop,"5,942"
2862,Go First,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,21:15,"07:45
+ 1 day",10h 30m,1 Stop,"5,942"
2863,Go First,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,06:00,17:25,11h 25m,1 Stop,"5,942"
2864,Go First,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,20:15,"07:45
+ 1 day",11h 30m,1 Stop,"5,942"
2865,Go First,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,18:00,"07:45
+ 1 day",13h 45m,1 Stop,"5,942"
2866,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,16:05,18:00,1h 55m,Non Stop,"5,943"
2867,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,12:55,14:55,2h 00m,Non Stop,"5,943"
2868,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,05:50,07:55,2h 05m,Non Stop,"5,943"
2869,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,08:05,10:30,2h 25m,Non Stop,"5,943"
2870,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:45,15:30,4h 45m,1 Stop,"5,943"
2871,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,16:55,21:55,5h 00m,1 Stop,"5,943"
2872,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,12:20,17:40,5h 20m,1 Stop,"5,943"
2873,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,08:30,14:15,5h 45m,1 Stop,"5,943"
2874,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,07:15,13:25,6h 10m,1 Stop,"5,943"
2875,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,06:55,13:15,6h 20m,1 Stop,"5,943"
2876,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:05,16:55,6h 50m,1 Stop,"5,943"
2877,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,07:05,14:15,7h 10m,1 Stop,"5,943"
2878,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,06:15,14:00,7h 45m,1 Stop,"5,943"
2879,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,14:05,21:55,7h 50m,1 Stop,"5,943"
2880,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,06:00,14:15,8h 15m,1 Stop,"5,943"
2881,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,11:45,20:00,8h 15m,1 Stop,"5,943"
2882,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,08:30,16:55,8h 25m,1 Stop,"5,943"
2883,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,06:15,15:30,9h 15m,1 Stop,"5,943"
2884,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,06:35,16:00,9h 25m,1 Stop,"5,943"
2885,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,09:20,18:50,9h 30m,1 Stop,"5,943"
2886,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,07:05,16:55,9h 50m,1 Stop,"5,943"
2887,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:05,20:00,9h 55m,1 Stop,"5,943"
2888,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,11:30,21:55,10h 25m,1 Stop,"5,943"
2889,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,06:00,16:55,10h 55m,1 Stop,"5,943"
2890,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:45,17:40,6h 55m,2 Stop(s),"5,996"
2891,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,06:15,17:40,11h 25m,2 Stop(s),"5,996"
2892,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,08:30,14:40,6h 10m,1 Stop,"6,431"
2893,IndiGo,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,06:55,14:40,7h 45m,1 Stop,"6,431"
2894,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,21:30,"16:35
+ 1 day",19h 05m,2 Stop(s),"8,096"
2895,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,19:00,"16:35
+ 1 day",21h 35m,2 Stop(s),"8,096"
2896,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,18:00,"16:35
+ 1 day",22h 35m,2 Stop(s),"8,096"
2897,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,16:00,"16:35
+ 1 day",24h 35m,2 Stop(s),"8,096"
2898,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,15:35,"16:35
+ 1 day",25h 00m,3 Stop(s),"8,096"
2899,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:25,14:50,4h 25m,1 Stop,"8,451"
2900,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,08:45,14:50,6h 05m,1 Stop,"8,451"
2901,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,12:25,18:40,6h 15m,1 Stop,"8,451"
2902,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:25,18:40,8h 15m,1 Stop,"8,451"
2903,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,06:30,14:50,8h 20m,1 Stop,"8,451"
2904,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,08:45,18:40,9h 55m,1 Stop,"8,451"
2905,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,06:30,18:40,12h 10m,1 Stop,"8,451"
2906,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,22:45,"14:50
+ 1 day",16h 05m,1 Stop,"8,451"
2907,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,20:55,"14:50
+ 1 day",17h 55m,1 Stop,"8,451"
2908,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,19:45,"14:50
+ 1 day",19h 05m,1 Stop,"8,451"
2909,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,18:30,"14:50
+ 1 day",20h 20m,1 Stop,"8,451"
2910,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,15:45,"14:50
+ 1 day",23h 05m,1 Stop,"8,451"
2911,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,14:40,"14:50
+ 1 day",24h 10m,1 Stop,"8,451"
2912,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,08:00,14:00,6h 00m,1 Stop,"9,201"
2913,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,07:05,14:00,6h 55m,2 Stop(s),"9,201"
2914,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:00,19:40,9h 40m,1 Stop,"9,201"
2915,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,21:30,"08:15
+ 1 day",10h 45m,1 Stop,"9,201"
2916,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,08:00,19:40,11h 40m,1 Stop,"9,201"
2917,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,07:05,19:40,12h 35m,2 Stop(s),"9,201"
2918,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,19:00,"08:15
+ 1 day",13h 15m,1 Stop,"9,201"
2919,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,18:00,"08:15
+ 1 day",14h 15m,1 Stop,"9,201"
2920,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,16:00,"08:15
+ 1 day",16h 15m,1 Stop,"9,201"
2921,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,15:35,"08:15
+ 1 day",16h 40m,2 Stop(s),"9,201"
2922,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,21:30,"19:40
+ 1 day",22h 10m,1 Stop,"9,201"
2923,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:00,"08:15
+ 1 day",22h 15m,1 Stop,"9,201"
2924,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,08:00,"08:15
+ 1 day",24h 15m,1 Stop,"9,201"
2925,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,19:00,"19:40
+ 1 day",24h 40m,1 Stop,"9,201"
2926,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,18:00,"19:40
+ 1 day",25h 40m,1 Stop,"9,201"
2927,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,15:35,"19:40
+ 1 day",28h 05m,2 Stop(s),"9,201"
2928,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,08:00,16:35,8h 35m,2 Stop(s),"9,828"
2929,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,07:05,16:35,9h 30m,3 Stop(s),"9,828"
2930,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:45,18:40,7h 55m,2 Stop(s),"9,965"
2931,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,19:20,"14:50
+ 1 day",19h 30m,2 Stop(s),"9,965"
2932,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,19:20,"14:50
+ 1 day",19h 30m,2 Stop(s),"9,965"
2933,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:45,"14:50
+ 1 day",28h 05m,2 Stop(s),"9,965"
2934,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:45,"14:50
+ 1 day",28h 05m,2 Stop(s),"9,965"
2935,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:45,"14:50
+ 1 day",28h 05m,2 Stop(s),"9,965"
2936,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:45,"14:50
+ 1 day",28h 05m,2 Stop(s),"9,965"
2937,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,10:45,"14:50
+ 1 day",28h 05m,2 Stop(s),"9,965"
2938,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,11:10,"16:35
+ 1 day",29h 25m,3 Stop(s),"10,301"
2939,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,12:15,18:40,6h 25m,2 Stop(s),"10,961"
2940,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,12:15,"14:50
+ 1 day",26h 35m,2 Stop(s),"10,961"
2941,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,05:35,14:00,8h 25m,2 Stop(s),"11,154"
2942,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,05:35,19:40,14h 05m,2 Stop(s),"11,154"
2943,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,05:35,"08:15
+ 1 day",26h 40m,2 Stop(s),"11,154"
2944,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,20:15,"19:40
+ 1 day",23h 25m,2 Stop(s),"11,469"
2945,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,20:15,"19:40
+ 1 day",23h 25m,2 Stop(s),"11,469"
2946,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,20:15,"19:40
+ 1 day",23h 25m,2 Stop(s),"11,469"
2947,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,05:30,"14:50
+ 1 day",33h 20m,2 Stop(s),"11,874"
2948,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,20:15,"16:35
+ 1 day",20h 20m,3 Stop(s),"11,981"
2949,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,12:10,18:40,6h 30m,2 Stop(s),"13,021"
2950,Vistara,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,11:30,18:40,7h 10m,2 Stop(s),"13,861"
2951,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,09:25,19:40,10h 15m,2 Stop(s),"13,861"
2952,Air India,2022-01-31,"Sun, 30 Jan",Mumbai,Lucknow,09:25,"08:15
+ 1 day",22h 50m,2 Stop(s),"13,861"
2953,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,15:15,17:20,2h 05m,Non Stop,"5,942"
2954,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,10:40,12:50,2h 10m,Non Stop,"5,942"
2955,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,19:30,21:40,2h 10m,Non Stop,"5,942"
2956,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,23:45,"07:00
+ 1 day",7h 15m,1 Stop,"5,942"
2957,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,09:55,17:25,7h 30m,1 Stop,"5,942"
2958,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,08:20,17:25,9h 05m,1 Stop,"5,942"
2959,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,21:15,"07:00
+ 1 day",9h 45m,1 Stop,"5,942"
2960,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,22:40,"09:00
+ 1 day",10h 20m,1 Stop,"5,942"
2961,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,23:45,"10:15
+ 1 day",10h 30m,1 Stop,"5,942"
2962,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,20:15,"07:00
+ 1 day",10h 45m,1 Stop,"5,942"
2963,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,06:00,17:25,11h 25m,1 Stop,"5,942"
2964,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,18:00,"07:00
+ 1 day",13h 00m,1 Stop,"5,942"
2965,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,21:15,"10:15
+ 1 day",13h 00m,1 Stop,"5,942"
2966,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,19:15,"09:00
+ 1 day",13h 45m,1 Stop,"5,942"
2967,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,20:15,"10:15
+ 1 day",14h 00m,1 Stop,"5,942"
2968,Go First,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,18:10,"09:00
+ 1 day",14h 50m,1 Stop,"5,942"
2969,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,16:05,18:00,1h 55m,Non Stop,"5,943"
2970,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,05:50,07:55,2h 05m,Non Stop,"5,943"
2971,Air India,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,08:05,10:30,2h 25m,Non Stop,"5,943"
2972,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,10:45,15:30,4h 45m,1 Stop,"5,943"
2973,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,12:20,17:40,5h 20m,1 Stop,"5,943"
2974,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,07:35,13:20,5h 45m,1 Stop,"5,943"
2975,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,08:30,14:15,5h 45m,1 Stop,"5,943"
2976,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,07:15,13:25,6h 10m,1 Stop,"5,943"
2977,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,06:30,13:20,6h 50m,1 Stop,"5,943"
2978,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,10:05,16:55,6h 50m,1 Stop,"5,943"
2979,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,07:05,14:15,7h 10m,1 Stop,"5,943"
2980,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,12:55,20:10,7h 15m,1 Stop,"5,943"
2981,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,06:00,14:15,8h 15m,1 Stop,"5,943"
2982,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,11:45,20:00,8h 15m,1 Stop,"5,943"
2983,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,08:30,16:55,8h 25m,1 Stop,"5,943"
2984,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,06:50,15:30,8h 40m,1 Stop,"5,943"
2985,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,06:15,15:30,9h 15m,1 Stop,"5,943"
2986,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,09:20,18:50,9h 30m,1 Stop,"5,943"
2987,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,07:05,16:55,9h 50m,1 Stop,"5,943"
2988,IndiGo,2022-01-31,"Mon, 31 Jan",Mumbai,Lucknow,10:05,20:00,9h 55m,1 Stop,"5,943"
